Date,Low,Open,Close,High
2015-06-04 00:00:00,223.86,225.65,224.37,226.48
2015-06-05 00:00:00,223.08,224.37,225.04,226.03
2015-06-06 00:00:00,224.43,225.04,225.68,226.01
2015-06-07 00:00:00,222.81,225.68,223.39,226.33
2015-06-08 00:00:00,223.38,223.39,228.65,229.77
2015-06-09 00:00:00,227.95,228.65,229.33,231.16
2015-06-10 00:00:00,227.95,229.33,228.95,230.15
2015-06-11 00:00:00,228.85,228.95,230.02,230.39
2015-06-12 00:00:00,229.6,230.02,230.2,231.56
2015-06-13 00:00:00,229.42,230.2,232.75,233.13
2015-06-14 00:00:00,232.39,232.75,233.85,235.53
2015-06-15 00:00:00,233.78,233.85,237.31,238.6
2015-06-16 00:00:00,236.48,237.31,250.9,254.1
2015-06-17 00:00:00,246.03,250.9,249.17,257.87
2015-06-18 00:00:00,243.47,249.17,248.87,251.67
2015-06-19 00:00:00,242.56,248.87,243.55,250.66
2015-06-20 00:00:00,239.56,243.55,245.26,246.47
2015-06-21 00:00:00,241.57,245.26,244.01,245.32
2015-06-22 00:00:00,243.52,244.01,246.77,248.21
2015-06-23 00:00:00,242.87,246.77,243.99,247.27
2015-06-24 00:00:00,239.97,243.99,240.22,244.01
2015-06-25 00:00:00,239.93,240.22,242.42,243.62
2015-06-26 00:00:00,240.67,242.42,242.64,242.92
2015-06-27 00:00:00,242.15,242.64,250.71,251.09
2015-06-28 00:00:00,246.67,250.71,248.07,250.71
2015-06-29 00:00:00,247.97,248.07,256.49,256.71
2015-06-30 00:00:00,255.38,256.49,262.48,268.23
2015-07-01 00:00:00,254.74,262.48,257.66,264.54
2015-07-02 00:00:00,253.41,257.66,254.35,260.96
2015-07-03 00:00:00,252.29,254.35,255.6,256.09
2015-07-04 00:00:00,253.01,255.6,260.35,261.06
2015-07-05 00:00:00,257.67,260.35,271.02,273.82
2015-07-06 00:00:00,266.84,271.02,268.49,276.27
2015-07-07 00:00:00,263.11,268.49,264.96,270.18
2015-07-08 00:00:00,263.56,264.96,269.65,272.38
2015-07-09 00:00:00,265.47,269.65,268.11,271.98
2015-07-10 00:00:00,267.69,268.11,283.88,295.01
2015-07-11 00:00:00,282.48,283.88,291.69,298.58
2015-07-12 00:00:00,290.9,291.69,309.98,313.77
2015-07-13 00:00:00,277.76,309.98,290.88,310.09
2015-07-14 00:00:00,285.34,290.88,286.19,295.88
2015-07-15 00:00:00,282.45,286.19,283.82,292.33
2015-07-16 00:00:00,274.43,283.82,277.83,289.94
2015-07-17 00:00:00,271.62,277.83,278.49,279.66
2015-07-18 00:00:00,273.08,278.49,274.49,282.31
2015-07-19 00:00:00,272.29,274.49,272.49,276.63
2015-07-20 00:00:00,271.63,272.49,278.41,278.47
2015-07-21 00:00:00,274.8,278.41,275.1,280.47
2015-07-22 00:00:00,273.87,275.1,276.62,277.01
2015-07-23 00:00:00,275.21,276.62,275.63,277.49
2015-07-24 00:00:00,275.09,275.63,287.97,289.58
2015-07-25 00:00:00,285.63,287.97,288.13,290.59
2015-07-26 00:00:00,287.23,288.13,291.64,292.51
2015-07-27 00:00:00,285.93,291.64,292.73,295.68
2015-07-28 00:00:00,292.11,292.73,293.79,296.15
2015-07-29 00:00:00,287.8,293.79,288.77,293.91
2015-07-30 00:00:00,285.51,288.77,287.29,289.72
2015-07-31 00:00:00,281.77,287.29,283.94,288.58
2015-08-01 00:00:00,276.98,283.94,280.04,284.31
2015-08-02 00:00:00,276.69,280.04,281.65,282.13
2015-08-03 00:00:00,279.33,281.65,280.48,284.79
2015-08-04 00:00:00,280.46,280.48,284.5,285.18
2015-08-05 00:00:00,281.02,284.5,281.38,285.04
2015-08-06 00:00:00,277.79,281.38,278.25,281.38
2015-08-07 00:00:00,275.49,278.25,279.03,279.72
2015-08-08 00:00:00,259.27,279.03,260.2,279.21
2015-08-09 00:00:00,259.7,260.2,264.44,266.8
2015-08-10 00:00:00,261.96,264.44,263.76,266.35
2015-08-11 00:00:00,263.64,263.76,270.92,270.97
2015-08-12 00:00:00,264.81,270.92,265.64,271.2
2015-08-13 00:00:00,262.17,265.64,263.34,265.95
2015-08-14 00:00:00,261.13,263.34,264.87,267.06
2015-08-15 00:00:00,260.13,264.87,260.73,265.99
2015-08-16 00:00:00,255.74,260.73,257.67,261.7
2015-08-17 00:00:00,256.05,257.67,256.98,259.64
2015-08-18 00:00:00,214.03,256.98,219,257.12
2015-08-19 00:00:00,219,219,225.39,236.55
2015-08-20 00:00:00,225.39,225.39,234.69,236.63
2015-08-21 00:00:00,230.82,234.69,231.94,235.86
2015-08-22 00:00:00,221.82,231.94,229.74,234.27
2015-08-23 00:00:00,224.98,229.74,227.59,232.03
2015-08-24 00:00:00,208.79,227.59,209.13,227.59
2015-08-25 00:00:00,198.23,209.13,221.71,226.28
2015-08-26 00:00:00,219.71,221.71,225.38,230.4
2015-08-27 00:00:00,222.85,225.38,224.26,228.03
2015-08-28 00:00:00,219.91,224.26,230.98,234.72
2015-08-29 00:00:00,227,230.98,229.76,232.93
2015-08-30 00:00:00,225.32,229.76,228.61,231.77
2015-08-31 00:00:00,224.81,228.61,230.02,231.88
2015-09-01 00:00:00,226.08,230.02,227.35,231.21
2015-09-02 00:00:00,225.67,227.35,228.86,230.06
2015-09-03 00:00:00,226.12,228.86,226.76,229.25
2015-09-04 00:00:00,226.54,226.76,230.09,230.61
2015-09-05 00:00:00,229.16,230.09,234.68,236.26
2015-09-06 00:00:00,234.4,234.68,239.44,243.14
2015-09-07 00:00:00,238.34,239.44,240.02,242.19
2015-09-08 00:00:00,239.84,240.02,243.55,245.83
2015-09-09 00:00:00,237.41,243.55,238.29,244.49
2015-09-10 00:00:00,235.68,238.29,238.59,240.72
2015-09-11 00:00:00,238.55,238.59,240.08,241.15
2015-09-12 00:00:00,234.19,240.08,234.82,240.11
2015-09-13 00:00:00,228.98,234.82,230.33,235.64
2015-09-14 00:00:00,227.78,230.33,230.24,232.49
2015-09-15 00:00:00,229.41,230.24,229.92,231.56
2015-09-16 00:00:00,226.69,229.92,228.8,231.01
2015-09-17 00:00:00,228.39,228.8,232.79,234.62
2015-09-18 00:00:00,231.76,232.79,232.72,234.31
2015-09-19 00:00:00,230.83,232.72,231.24,233.2
2015-09-20 00:00:00,230.66,231.24,230.86,232.08
2015-09-21 00:00:00,226.15,230.86,226.61,231.26
2015-09-22 00:00:00,224.6,226.61,230.52,232.11
2015-09-23 00:00:00,229.16,230.52,229.96,231.74
2015-09-24 00:00:00,229.94,229.96,234.28,235.54
2015-09-25 00:00:00,233.5,234.28,234.84,237.11
2015-09-26 00:00:00,233.18,234.84,234.21,235.14
2015-09-27 00:00:00,232.65,234.21,232.85,234.48
2015-09-28 00:00:00,232.77,232.85,239.34,239.69
2015-09-29 00:00:00,236.16,239.34,236.62,240.32
2015-09-30 00:00:00,235.44,236.62,236.25,238.12
2015-10-01 00:00:00,235.96,236.25,237.57,238.95
2015-10-02 00:00:00,236.98,237.57,237.4,238.83
2015-10-03 00:00:00,237.23,237.4,239.09,239.6
2015-10-04 00:00:00,238.45,239.09,238.69,239.5
2015-10-05 00:00:00,237.22,238.69,240.59,240.65
2015-10-06 00:00:00,240.34,240.59,246.42,247.57
2015-10-07 00:00:00,242.8,246.42,243.27,246.95
2015-10-08 00:00:00,242.58,243.27,242.69,244.71
2015-10-09 00:00:00,242.36,242.69,244.32,244.45
2015-10-10 00:00:00,243.28,244.32,245.33,245.59
2015-10-11 00:00:00,244.77,245.33,247.53,248.22
2015-10-12 00:00:00,245.07,247.53,245.59,247.77
2015-10-13 00:00:00,243.88,245.59,249.94,250.55
2015-10-14 00:00:00,249.27,249.94,252.59,254.94
2015-10-15 00:00:00,252.54,252.59,254.81,256.66
2015-10-16 00:00:00,254.57,254.81,262.94,266.96
2015-10-17 00:00:00,262.7,262.94,271.2,274.54
2015-10-18 00:00:00,261.38,271.2,262.9,272.28
2015-10-19 00:00:00,261.63,262.9,264.42,265.54
2015-10-20 00:00:00,264.02,264.42,270.22,272.22
2015-10-21 00:00:00,264.12,270.22,267.33,271.59
2015-10-22 00:00:00,267.3,267.33,274.41,278.61
2015-10-23 00:00:00,274.23,274.41,277.46,279.11
2015-10-24 00:00:00,277.45,277.46,282.66,282.96
2015-10-25 00:00:00,282.45,282.66,283.07,294.61
2015-10-26 00:00:00,280.9,283.07,286.13,286.14
2015-10-27 00:00:00,286.1,286.13,294.4,297.16
2015-10-28 00:00:00,294.4,294.4,303.89,306.59
2015-10-29 00:00:00,301.06,303.89,313.59,318.72
2015-10-30 00:00:00,313.39,313.59,326,333.75
2015-10-31 00:00:00,306.73,326,312.43,331.04
2015-11-01 00:00:00,310.32,312.43,325.08,327.72
2015-11-02 00:00:00,322.07,325.08,359.35,364.77
2015-11-03 00:00:00,355.81,359.35,400.71,416.62
2015-11-04 00:00:00,374.33,400.71,408.74,492.4
2015-11-05 00:00:00,375.47,408.74,387.51,447.25
2015-11-06 00:00:00,353.62,387.51,374.95,395.99
2015-11-07 00:00:00,372.32,374.95,384.8,392.29
2015-11-08 00:00:00,366.47,384.8,373.49,389.85
2015-11-09 00:00:00,361.54,373.49,380.04,386.63
2015-11-10 00:00:00,326.32,380.04,337.93,381.72
2015-11-11 00:00:00,298.75,337.93,312.58,341.32
2015-11-12 00:00:00,312.58,312.58,336.86,345.6
2015-11-13 00:00:00,325.74,336.86,337.29,342.57
2015-11-14 00:00:00,329.19,337.29,333.55,339.3
2015-11-15 00:00:00,316.32,333.55,319.93,335.34
2015-11-16 00:00:00,315.42,319.93,331.59,333.01
2015-11-17 00:00:00,330.5,331.59,335.77,340.35
2015-11-18 00:00:00,329.91,335.77,334.97,337.16
2015-11-19 00:00:00,324.82,334.97,326.31,335.63
2015-11-20 00:00:00,311.75,326.31,321.99,326.76
2015-11-21 00:00:00,318.82,321.99,327.17,328.37
2015-11-22 00:00:00,320.99,327.17,324.34,327.22
2015-11-23 00:00:00,321.26,324.34,323.26,326.06
2015-11-24 00:00:00,317.42,323.26,320.16,323.26
2015-11-25 00:00:00,316.26,320.16,328.98,330.56
2015-11-26 00:00:00,328.88,328.98,353.3,368.51
2015-11-27 00:00:00,347.84,353.3,358.18,364.06
2015-11-28 00:00:00,351.23,358.18,357.66,360.15
2015-11-29 00:00:00,355.13,357.66,371.86,373.64
2015-11-30 00:00:00,369.34,371.86,376.91,382.49
2015-12-01 00:00:00,355.46,376.91,362.73,379.2
2015-12-02 00:00:00,348.11,362.73,359.43,362.73
2015-12-03 00:00:00,356.24,359.43,361.31,370.8
2015-12-04 00:00:00,355.43,361.31,363.48,364.18
2015-12-05 00:00:00,363.4,363.48,388.86,390.64
2015-12-06 00:00:00,385.37,388.86,388.46,402.3
2015-12-07 00:00:00,383.67,388.46,395.86,399.84
2015-12-08 00:00:00,389.58,395.86,418.14,418.14
2015-12-09 00:00:00,405.31,418.14,418.04,423.91
2015-12-10 00:00:00,411.28,418.04,415.25,419.97
2015-12-11 00:00:00,415.22,415.25,453.9,454.2
2015-12-12 00:00:00,408.91,453.9,435.9,470.88
2015-12-13 00:00:00,422.06,435.9,433.54,442.47
2015-12-14 00:00:00,429.14,433.54,443.84,447.77
2015-12-15 00:00:00,443.73,443.84,465.5,465.65
2015-12-16 00:00:00,440.2,465.5,455.37,465.5
2015-12-17 00:00:00,449.62,455.37,455.99,458.46
2015-12-18 00:00:00,454.52,455.99,463.84,466.46
2015-12-19 00:00:00,453.31,463.84,462.23,465.99
2015-12-20 00:00:00,432.81,462.23,442.5,462.43
2015-12-21 00:00:00,425.03,442.5,437.76,445.53
2015-12-22 00:00:00,433.77,437.76,435.5,443.22
2015-12-23 00:00:00,435,435.5,442.84,445.19
2015-12-24 00:00:00,442.84,442.84,454.85,459.84
2015-12-25 00:00:00,450.65,454.85,455.31,458.67
2015-12-26 00:00:00,406.39,455.31,417.22,457.66
2015-12-27 00:00:00,408.65,417.22,422.52,425.14
2015-12-28 00:00:00,417.23,422.52,421.26,429.09
2015-12-29 00:00:00,419.16,421.26,432.62,432.78
2015-12-30 00:00:00,421.19,432.62,426.14,434.22
2015-12-31 00:00:00,417.7,426.14,430.05,433.03
2016-01-01 00:00:00,427.32,430.05,434.46,436.11
2016-01-02 00:00:00,431.57,434.46,433.59,436.19
2016-01-03 00:00:00,424.15,433.59,430.36,433.95
2016-01-04 00:00:00,429.42,430.36,433.49,435.15
2016-01-05 00:00:00,429.09,433.49,432.25,434.7
2016-01-06 00:00:00,426.17,432.25,429.46,432.25
2016-01-07 00:00:00,429.06,429.46,458.28,460.09
2016-01-08 00:00:00,447.39,458.28,453.37,463.95
2016-01-09 00:00:00,447.3,453.37,449.14,455.11
2016-01-10 00:00:00,441.19,449.14,448.96,449.84
2016-01-11 00:00:00,443.26,448.96,448.38,451.44
2016-01-12 00:00:00,432.53,448.38,432.88,448.4
2016-01-13 00:00:00,422.1,432.88,432.04,435.66
2016-01-14 00:00:00,427.03,432.04,429.73,433.67
2016-01-15 00:00:00,358.77,429.73,358.77,429.81
2016-01-16 00:00:00,353.28,358.77,387.66,390.8
2016-01-17 00:00:00,378.26,387.66,380.21,390.59
2016-01-18 00:00:00,374.48,380.21,385.84,387.48
2016-01-19 00:00:00,376.72,385.84,377.74,386.64
2016-01-20 00:00:00,374.22,377.74,418.74,424.65
2016-01-21 00:00:00,405.44,418.74,409.94,422.66
2016-01-22 00:00:00,374.14,409.94,381.76,410.46
2016-01-23 00:00:00,381.19,381.76,386.19,394.5
2016-01-24 00:00:00,386.15,386.19,402.61,405.8
2016-01-25 00:00:00,386.52,402.61,390.66,402.64
2016-01-26 00:00:00,388.03,390.66,391.43,397.57
2016-01-27 00:00:00,390.49,391.43,394.63,396.57
2016-01-28 00:00:00,377.09,394.63,379.38,394.99
2016-01-29 00:00:00,363.64,379.38,378.2,384.49
2016-01-30 00:00:00,375.43,378.2,376.94,380.7
2016-01-31 00:00:00,364.29,376.94,367.13,379.53
2016-02-01 00:00:00,365.95,367.13,371.25,378.52
2016-02-02 00:00:00,371.1,371.25,372.88,374.83
2016-02-03 00:00:00,366.32,372.88,368.93,373.79
2016-02-04 00:00:00,368.74,368.93,388.61,391.27
2016-02-05 00:00:00,384.24,388.61,385.34,390.19
2016-02-06 00:00:00,370.6,385.34,375.4,385.34
2016-02-07 00:00:00,372.88,375.4,375.28,379.56
2016-02-08 00:00:00,370.77,375.28,371.1,378.69
2016-02-09 00:00:00,370.91,371.1,373.32,376.29
2016-02-10 00:00:00,372.93,373.32,379.96,383.56
2016-02-11 00:00:00,373.22,379.96,377.72,381.2
2016-02-12 00:00:00,377.31,377.72,383.13,383.54
2016-02-13 00:00:00,383.05,383.13,392.18,392.34
2016-02-14 00:00:00,392.18,392.18,406.74,407.17
2016-02-15 00:00:00,395.48,406.74,399.48,410.24
2016-02-16 00:00:00,399.3,399.48,407.36,408.12
2016-02-17 00:00:00,405.87,407.36,415.56,421.02
2016-02-18 00:00:00,415.01,415.56,421.64,424.98
2016-02-19 00:00:00,415.68,421.64,420.33,422.43
2016-02-20 00:00:00,420.27,420.33,436.52,443.18
2016-02-21 00:00:00,427,436.52,438.98,448.29
2016-02-22 00:00:00,432.65,438.98,438.07,439.66
2016-02-23 00:00:00,415.61,438.07,419.98,440.7
2016-02-24 00:00:00,411.12,419.98,424.36,424.84
2016-02-25 00:00:00,418.19,424.36,423.52,427.03
2016-02-26 00:00:00,419.53,423.52,432.06,432.06
2016-02-27 00:00:00,429.85,432.06,432.14,434.77
2016-02-28 00:00:00,422.07,432.14,432.64,435.35
2016-02-29 00:00:00,430.08,432.64,436.61,441.65
2016-03-01 00:00:00,428.5,436.61,433.64,438.54
2016-03-02 00:00:00,420.77,433.64,421.6,434.91
2016-03-03 00:00:00,415.64,421.6,419.47,423.52
2016-03-04 00:00:00,407.55,419.47,407.98,422.57
2016-03-05 00:00:00,388.96,407.98,397.83,408.95
2016-03-06 00:00:00,391.78,397.83,404.55,409.72
2016-03-07 00:00:00,402.41,404.55,412.98,415.06
2016-03-08 00:00:00,408.48,412.98,411.76,415.51
2016-03-09 00:00:00,408.8,411.76,412.62,413.78
2016-03-10 00:00:00,410.87,412.62,416.16,416.44
2016-03-11 00:00:00,415.62,416.16,419.89,421.93
2016-03-12 00:00:00,407.3,419.89,410.13,420.82
2016-03-13 00:00:00,410.09,410.13,412.29,416.02
2016-03-14 00:00:00,412.04,412.29,415.09,415.41
2016-03-15 00:00:00,412.6,415.09,415.38,417.12
2016-03-16 00:00:00,413.8,415.38,416.25,416.6
2016-03-17 00:00:00,416.13,416.25,418.45,419.51
2016-03-18 00:00:00,403.62,418.45,408.04,418.45
2016-03-19 00:00:00,403.34,408.04,408.52,409.33
2016-03-20 00:00:00,408.09,408.52,410.75,412.43
2016-03-21 00:00:00,406.93,410.75,411.42,411.58
2016-03-22 00:00:00,410.65,411.42,416.93,417.15
2016-03-23 00:00:00,415.66,416.93,417.39,418.55
2016-03-24 00:00:00,413.49,417.39,414.34,417.44
2016-03-25 00:00:00,412.84,414.34,415.69,416.43
2016-03-26 00:00:00,414.84,415.69,416.73,417.32
2016-03-27 00:00:00,416.04,416.73,425.38,427
2016-03-28 00:00:00,421.45,425.38,422.76,425.38
2016-03-29 00:00:00,407.88,422.76,415.55,424.46
2016-03-30 00:00:00,409.19,415.55,412.69,415.61
2016-03-31 00:00:00,412.69,412.69,415.16,416.94
2016-04-01 00:00:00,414.09,415.16,417.01,417.01
2016-04-02 00:00:00,416.82,417.01,419.69,420.89
2016-04-03 00:00:00,417.2,419.69,419.38,419.83
2016-04-04 00:00:00,417.41,419.38,419.42,419.78
2016-04-05 00:00:00,418.87,419.42,422.65,423.24
2016-04-06 00:00:00,421.13,422.65,421.7,422.98
2016-04-07 00:00:00,418.75,421.7,421.2,422.01
2016-04-08 00:00:00,416.08,421.2,418.09,423.56
2016-04-09 00:00:00,413.16,418.09,418.42,418.44
2016-04-10 00:00:00,417.79,418.42,421.11,421.87
2016-04-11 00:00:00,419.38,421.11,422.99,422.99
2016-04-12 00:00:00,422.69,422.99,425.99,427.79
2016-04-13 00:00:00,422.92,425.99,424.4,427.1
2016-04-14 00:00:00,423.1,424.4,425.11,425.79
2016-04-15 00:00:00,424.71,425.11,429.98,429.99
2016-04-16 00:00:00,429.36,429.98,430.84,433
2016-04-17 00:00:00,426.27,430.84,427.86,431.68
2016-04-18 00:00:00,427.17,427.86,429.05,430.08
2016-04-19 00:00:00,428.08,429.05,436.1,437.11
2016-04-20 00:00:00,434.75,436.1,442.16,444.04
2016-04-21 00:00:00,441.3,442.16,451.1,452.8
2016-04-22 00:00:00,443.91,451.1,447.64,451.73
2016-04-23 00:00:00,445.71,447.64,452.58,452.79
2016-04-24 00:00:00,450.29,452.58,460.33,460.97
2016-04-25 00:00:00,455.96,460.33,462.51,469.28
2016-04-26 00:00:00,462.44,462.51,467.8,470.16
2016-04-27 00:00:00,443.7,467.8,445.01,468.82
2016-04-28 00:00:00,435.28,445.01,449.86,450.09
2016-04-29 00:00:00,446.13,449.86,456.35,456.84
2016-04-30 00:00:00,447.84,456.35,449.33,456.89
2016-05-01 00:00:00,448.34,449.33,453.04,453.5
2016-05-02 00:00:00,439.89,453.04,444.51,453.43
2016-05-03 00:00:00,441.99,444.51,450.27,451.44
2016-05-04 00:00:00,445.44,450.27,446.96,450.71
2016-05-05 00:00:00,445.83,446.96,448.53,449.47
2016-05-06 00:00:00,447.35,448.53,460.37,462.76
2016-05-07 00:00:00,457.96,460.37,459.46,461.73
2016-05-08 00:00:00,456.15,459.46,459.44,460.48
2016-05-09 00:00:00,457.14,459.44,461.49,464.21
2016-05-10 00:00:00,447.76,461.49,450.99,463.04
2016-05-11 00:00:00,450.84,450.99,452.11,454.94
2016-05-12 00:00:00,447.73,452.11,454.82,454.96
2016-05-13 00:00:00,452.39,454.82,455.73,456.49
2016-05-14 00:00:00,453.83,455.73,455.75,457.04
2016-05-15 00:00:00,454.91,455.75,457.85,458.87
2016-05-16 00:00:00,451.33,457.85,453.41,458.41
2016-05-17 00:00:00,452.3,453.41,452.75,454.81
2016-05-18 00:00:00,452.32,452.75,453.38,455.73
2016-05-19 00:00:00,436.28,453.38,436.73,454.08
2016-05-20 00:00:00,435.62,436.73,442.95,444.07
2016-05-21 00:00:00,439.29,442.95,443.13,443.71
2016-05-22 00:00:00,437.71,443.13,438.77,443.2
2016-05-23 00:00:00,437.38,438.77,443.73,444.09
2016-05-24 00:00:00,443.25,443.73,445.13,446.47
2016-05-25 00:00:00,445.13,445.13,449.23,449.98
2016-05-26 00:00:00,447.38,449.23,453.82,453.91
2016-05-27 00:00:00,453.82,453.82,473.47,479.39
2016-05-28 00:00:00,472.19,473.47,525.43,531.7
2016-05-29 00:00:00,508.12,525.43,524.08,545.76
2016-05-30 00:00:00,520.07,524.08,532.59,541.78
2016-05-31 00:00:00,519.93,532.59,531.8,546.85
2016-06-01 00:00:00,525.64,531.8,536.42,543.63
2016-06-02 00:00:00,532.69,536.42,538.14,541.06
2016-06-03 00:00:00,536.71,538.14,570.47,576.78
2016-06-04 00:00:00,563.15,570.47,573.45,591.03
2016-06-05 00:00:00,568.33,573.45,574.11,583.31
2016-06-06 00:00:00,574.1,574.11,585.53,586.63
2016-06-07 00:00:00,565.16,585.53,577.86,590.98
2016-06-08 00:00:00,573.44,577.86,583.1,583.99
2016-06-09 00:00:00,572.04,583.1,576.45,583.24
2016-06-10 00:00:00,573.67,576.45,579.13,579.9
2016-06-11 00:00:00,578.73,579.13,611.78,611.78
2016-06-12 00:00:00,607.66,611.78,675.34,685.27
2016-06-13 00:00:00,663.37,675.34,705.62,719.85
2016-06-14 00:00:00,661.6,705.62,685.99,705.67
2016-06-15 00:00:00,673.25,685.99,696.32,697.09
2016-06-16 00:00:00,696.32,696.32,768.24,774.35
2016-06-17 00:00:00,709.69,768.24,747.55,776.64
2016-06-18 00:00:00,727.75,747.55,755.68,781.31
2016-06-19 00:00:00,742.57,755.68,764.04,765.93
2016-06-20 00:00:00,726.09,764.04,727.95,764.04
2016-06-21 00:00:00,631.72,727.95,665.88,728.06
2016-06-22 00:00:00,587.73,665.88,602.89,678.22
2016-06-23 00:00:00,551.92,602.89,625.49,633.85
2016-06-24 00:00:00,624.94,625.49,665.16,680.19
2016-06-25 00:00:00,644.87,665.16,665.33,692.54
2016-06-26 00:00:00,615.77,665.33,630.25,666.7
2016-06-27 00:00:00,620.08,630.25,658.4,658.4
2016-06-28 00:00:00,636.7,658.4,646.3,661.35
2016-06-29 00:00:00,624.77,646.3,639.08,646.3
2016-06-30 00:00:00,634.3,639.08,672.48,674.02
2016-07-01 00:00:00,667.54,672.48,676.52,684.8
2016-07-02 00:00:00,675.49,676.52,703.69,703.69
2016-07-03 00:00:00,648.05,703.69,659.69,704.42
2016-07-04 00:00:00,646.74,659.69,681.63,682.29
2016-07-05 00:00:00,662.22,681.63,668.09,682.39
2016-07-06 00:00:00,666.93,668.09,676.11,680.23
2016-07-07 00:00:00,611.26,676.11,639.76,679.92
2016-07-08 00:00:00,636.28,639.76,664.74,665.75
2016-07-09 00:00:00,626.87,664.74,650.63,664.74
2016-07-10 00:00:00,639.62,650.63,649.96,651.84
2016-07-11 00:00:00,644.75,649.96,649.03,660.44
2016-07-12 00:00:00,646.54,649.03,664.84,675.07
2016-07-13 00:00:00,653.43,664.84,653.93,668.76
2016-07-14 00:00:00,651.49,653.93,659.64,663.65
2016-07-15 00:00:00,658.43,659.64,664.88,668.23
2016-07-16 00:00:00,658.25,664.88,663.54,667.36
2016-07-17 00:00:00,663.37,663.54,679.05,680.65
2016-07-18 00:00:00,667.44,679.05,673.59,682.19
2016-07-19 00:00:00,667.43,673.59,673.84,674.84
2016-07-20 00:00:00,662.61,673.84,666.18,674.39
2016-07-21 00:00:00,659.69,666.18,665.1,667.15
2016-07-22 00:00:00,645.15,665.1,650.82,667.2
2016-07-23 00:00:00,648.76,650.82,654.86,656.44
2016-07-24 00:00:00,652.33,654.86,661.05,663.92
2016-07-25 00:00:00,653.13,661.05,655.13,662.15
2016-07-26 00:00:00,644.65,655.13,651.08,656.73
2016-07-27 00:00:00,647.92,651.08,655.44,659.51
2016-07-28 00:00:00,654.16,655.44,655.63,658.63
2016-07-29 00:00:00,654.38,655.63,656.67,658.07
2016-07-30 00:00:00,653.51,656.67,654.98,658.28
2016-07-31 00:00:00,623.48,654.98,625.88,655.07
2016-08-01 00:00:00,604.92,625.88,607.37,627.62
2016-08-02 00:00:00,508.48,607.37,552.82,613.96
2016-08-03 00:00:00,540.3,552.82,565.26,576.76
2016-08-04 00:00:00,560.74,565.26,578.32,583.28
2016-08-05 00:00:00,566.07,578.32,574.96,579.09
2016-08-06 00:00:00,567.57,574.96,588.42,589.6
2016-08-07 00:00:00,584.45,588.42,592.78,598.64
2016-08-08 00:00:00,586.92,592.78,590.62,593.3
2016-08-09 00:00:00,583.83,590.62,584.76,590.7
2016-08-10 00:00:00,583.09,584.76,592.89,599.86
2016-08-11 00:00:00,586.33,592.89,586.52,597.48
2016-08-12 00:00:00,581.86,586.52,586.03,589.6
2016-08-13 00:00:00,583.62,586.03,585.08,589.14
2016-08-14 00:00:00,563.8,585.08,571.44,585.1
2016-08-15 00:00:00,560.2,571.44,567.2,574.4
2016-08-16 00:00:00,565.45,567.2,576.25,580.51
2016-08-17 00:00:00,568.48,576.25,571.74,578.29
2016-08-18 00:00:00,571.34,571.74,572.5,576.16
2016-08-19 00:00:00,571.54,572.5,573.66,575.89
2016-08-20 00:00:00,572.74,573.66,580.7,582.85
2016-08-21 00:00:00,579.2,580.7,580.69,583.95
2016-08-22 00:00:00,578.45,580.69,584.73,586.18
2016-08-23 00:00:00,578.11,584.73,581.28,586.72
2016-08-24 00:00:00,577.07,581.28,577.99,581.72
2016-08-25 00:00:00,573.09,577.99,575.73,578.46
2016-08-26 00:00:00,574.61,575.73,578.16,578.79
2016-08-27 00:00:00,566.45,578.16,568.67,578.39
2016-08-28 00:00:00,568.1,568.67,573.55,573.59
2016-08-29 00:00:00,571.37,573.55,572.36,575.36
2016-08-30 00:00:00,571.23,572.36,576,577.4
2016-08-31 00:00:00,570.8,576,572.33,576.45
2016-09-01 00:00:00,568.86,572.33,571.69,573.13
2016-09-02 00:00:00,569.3,571.69,574.15,575.26
2016-09-03 00:00:00,572.42,574.15,598.38,599.6
2016-09-04 00:00:00,595.81,598.38,608.92,612.39
2016-09-05 00:00:00,600.44,608.92,606.03,609.76
2016-09-06 00:00:00,604.21,606.03,611.07,611.16
2016-09-07 00:00:00,607.25,611.07,614.79,615.32
2016-09-08 00:00:00,613.13,614.79,624.95,628.75
2016-09-09 00:00:00,617.54,624.95,621.8,626
2016-09-10 00:00:00,620.34,621.8,622.21,624.32
2016-09-11 00:00:00,595.43,622.21,605.81,628.5
2016-09-12 00:00:00,603.08,605.81,606.31,606.83
2016-09-13 00:00:00,605.17,606.31,606.92,608.95
2016-09-14 00:00:00,606.33,606.92,608.22,609.63
2016-09-15 00:00:00,604.66,608.22,605.21,608.47
2016-09-16 00:00:00,605,605.21,606.33,608.54
2016-09-17 00:00:00,603.46,606.33,605.29,606.83
2016-09-18 00:00:00,604.64,605.29,608.7,609.35
2016-09-19 00:00:00,606.17,608.7,608.53,609.74
2016-09-20 00:00:00,599.47,608.53,599.47,608.72
2016-09-21 00:00:00,590.87,599.47,595.8,599.47
2016-09-22 00:00:00,594.57,595.8,595.03,596.93
2016-09-23 00:00:00,593.75,595.03,601.71,602.12
2016-09-24 00:00:00,599.63,601.71,601.34,603.54
2016-09-25 00:00:00,597.65,601.34,599.18,601.98
2016-09-26 00:00:00,598.14,599.18,606.81,607.34
2016-09-27 00:00:00,601.39,606.81,604.76,607.55
2016-09-28 00:00:00,602.27,604.76,603.52,604.79
