Date,High,Close,Open,Low
"May 08, 2015",246.28,243.86,237.2,236.27
"May 07, 2015",239.11,237.33,229.66,228.57
"May 06, 2015",236.45,229.78,236.25,229.23
"May 05, 2015",239.2,236.12,238.85,232.05
"May 04, 2015",242.64,239.02,240.36,237.81
"May 03, 2015",243.24,240.36,234.88,234.08
"May 02, 2015",235.73,234.93,232.34,232.34
"May 01, 2015",238.97,232.08,235.94,232.08
"Apr 30, 2015",239.56,236.15,225.69,224.99
"Apr 29, 2015",227.04,225.81,225.59,223.43
"Apr 28, 2015",229.5,225.86,228.97,223.07
"Apr 27, 2015",233.31,229.29,219.43,218.02
"Apr 26, 2015",226.94,219.43,226.41,214.87
"Apr 25, 2015",232.56,226.39,231.24,226.34
"Apr 24, 2015",236.31,231.27,235.97,229.93
"Apr 23, 2015",236.48,236.46,234.05,233.2
"Apr 22, 2015",237.91,234.18,235.6,233.48
"Apr 21, 2015",235.27,235.27,224.62,224.3
"Apr 20, 2015",226.35,224.63,222.61,221.98
"Apr 19, 2015",226.35,222.6,223.46,222.37
"Apr 18, 2015",224.32,223.36,222.85,220.88
"Apr 17, 2015",228.91,222.88,228.58,221.94
"Apr 16, 2015",229.67,228.57,223.92,223.92
"Apr 15, 2015",223.83,223.83,219.07,218.65
"Apr 14, 2015",224.98,219.16,224.76,216.32
"Apr 13, 2015",236.94,224.59,235.95,222
"Apr 12, 2015",237.73,236.15,236.54,233.5
"Apr 11, 2015",239.54,236.55,236.02,234.18
"Apr 10, 2015",243.69,236.07,243.69,232.77
"Apr 09, 2015",246.12,243.68,244.75,239.4
"Apr 08, 2015",253.85,245.02,253.06,244.22
"Apr 07, 2015",255.81,253.18,255.27,252.21
"Apr 06, 2015",261.8,255.49,260.72,254.58
"Apr 05, 2015",260.68,260.6,253.76,251.94
"Apr 04, 2015",255.26,253.7,254.29,251.1
"Apr 03, 2015",256.04,254.32,253.07,251.88
"Apr 02, 2015",254.46,253.01,247.09,245.42
"Apr 01, 2015",247.54,247.27,244.22,241.16
"Mar 31, 2015",248.73,244.22,247.45,242.74
"Mar 30, 2015",249.24,247.53,242.88,239.21
"Mar 29, 2015",253.14,242.71,252.74,240.85
"Mar 28, 2015",254.21,252.8,246.98,246.98
"Mar 27, 2015",256.81,247.03,248.57,245.21
"Mar 26, 2015",254.35,248.53,246.28,244.91
"Mar 25, 2015",249.19,246.2,247.47,236.52
"Mar 24, 2015",267,245.6,266.58,244.16
"Mar 23, 2015",277.3,266.74,267.9,261.75
"Mar 22, 2015",269.75,267.96,259.92,259.59
"Mar 21, 2015",262.2,260.03,261.64,255.65
"Mar 20, 2015",264.85,261.75,260.96,259.16
"Mar 19, 2015",264.24,260.93,255.88,248.64
"Mar 18, 2015",285.34,256.3,285.07,249.87
"Mar 17, 2015",292.37,285.51,290.6,284.37
"Mar 16, 2015",294.11,290.59,285.69,285.69
"Mar 15, 2015",286.53,286.39,281.43,281
"Mar 14, 2015",286.34,281.89,284.44,280.98
"Mar 13, 2015",294.5,285.34,294.12,285.34
"Mar 12, 2015",297.09,294.35,296.13,292.41
"Mar 11, 2015",297.39,296.38,291.53,290.51
"Mar 10, 2015",300.04,291.76,289.86,289.74
"Mar 09, 2015",292.7,289.61,274.81,273.89
"Mar 08, 2015",277.86,274.35,276.43,272.57
"Mar 07, 2015",277.85,276.26,272.29,270.13
"Mar 06, 2015",277.61,272.72,275.6,270.02
"Mar 05, 2015",281.67,276.18,272.74,264.77
"Mar 04, 2015",284.23,273.09,281.99,268.13
"Mar 03, 2015",285.8,281.7,275.05,268.16
"Mar 02, 2015",276.3,275.67,260.36,258.31
"Mar 01, 2015",261.66,260.2,254.28,245.93
"Feb 28, 2015",254.69,254.26,253.52,249.48
"Feb 27, 2015",256.65,253.83,236.44,236.44
"Feb 26, 2015",237.71,236.43,237.34,234.26
"Feb 25, 2015",239.34,237.47,238.89,235.53
"Feb 24, 2015",239.9,238.74,239,236.4
"Feb 23, 2015",240.11,238.89,236,232.42
"Feb 22, 2015",246.39,235.98,244.54,233.85
"Feb 21, 2015",255.32,244.53,243.75,243.18
"Feb 20, 2015",247.1,243.78,240.25,239.3
"Feb 19, 2015",242.67,240.28,236.41,235.59
"Feb 18, 2015",244.25,236.33,243.78,232.34
"Feb 17, 2015",245.78,243.61,233.42,232.31
"Feb 16, 2015",239.52,233.84,234.83,229.02
"Feb 15, 2015",265.61,234.83,257.51,227.68
"Feb 14, 2015",259.81,257.32,235.53,235.53
"Feb 13, 2015",240.26,235.43,221.97,221.26
"Feb 12, 2015",222.2,221.76,219.21,217.61
"Feb 11, 2015",223.41,219.19,219.73,218.07
"Feb 10, 2015",221.81,219.84,220.28,215.33
"Feb 09, 2015",223.98,220.11,223.39,217.02
"Feb 08, 2015",229.44,223.41,227.69,221.08
"Feb 07, 2015",230.3,227.75,222.63,222.61
"Feb 06, 2015",230.51,222.27,216.92,216.23
"Feb 05, 2015",239.41,217.11,227.67,214.73
"Feb 04, 2015",230.06,226.85,227.51,221.11
"Feb 03, 2015",245.96,227.27,237.45,224.48
"Feb 02, 2015",242.18,238.23,226.49,222.66
"Feb 01, 2015",231.57,226.97,216.87,212.02
"Jan 31, 2015",233.5,217.46,226.44,216.31
"Jan 30, 2015",242.85,226.43,232.77,225.84
"Jan 29, 2015",238.71,233.51,233.35,220.71
"Jan 28, 2015",266.54,233.92,263.35,227.05
"Jan 27, 2015",275.48,263.48,273.17,250.65
"Jan 26, 2015",309.38,273.47,254.08,254.08
"Jan 25, 2015",255.07,253.72,247.35,243.89
"Jan 24, 2015",248.21,247.85,232.7,230.02
"Jan 23, 2015",234.85,232.88,233.52,225.2
"Jan 22, 2015",237.02,233.41,227.32,226.43
"Jan 21, 2015",227.79,226.9,211.38,211.21
"Jan 20, 2015",215.24,211.32,212.91,205.15
"Jan 19, 2015",216.73,214.86,211.47,207.32
"Jan 18, 2015",218.7,210.34,200.05,194.51
"Jan 17, 2015",211.73,199.26,207.83,194.88
"Jan 16, 2015",221.59,208.1,209.07,199.77
"Jan 15, 2015",229.07,209.84,176.9,176.9
"Jan 14, 2015",223.89,178.1,223.89,171.51
"Jan 13, 2015",268.28,225.86,267.39,219.91
"Jan 12, 2015",272.2,267.8,266.15,265.2
"Jan 11, 2015",279.64,265.66,274.61,265.04
"Jan 10, 2015",288.13,274.8,287.3,273.97
"Jan 09, 2015",291.11,290.41,282.38,280.53
"Jan 08, 2015",294.14,283.35,294.14,282.18
"Jan 07, 2015",298.75,294.34,286.08,283.08
"Jan 06, 2015",287.55,286.19,274.61,272.7
"Jan 05, 2015",278.34,274.47,265.08,265.08
"Jan 04, 2015",287.23,264.2,281.15,257.61
"Jan 03, 2015",315.15,281.08,314.85,281.08
"Jan 02, 2015",315.84,315.03,314.08,313.57
"Jan 01, 2015",320.44,314.25,320.44,314
"Dec 31, 2014",320.19,320.19,310.91,310.21
"Dec 30, 2014",314.81,310.74,312.72,309.37
"Dec 29, 2014",320.27,312.67,317.7,312.31
"Dec 28, 2014",320.03,317.24,316.16,311.08
"Dec 27, 2014",328.91,315.86,327.58,312.63
"Dec 26, 2014",331.42,327.92,319.15,316.63
"Dec 25, 2014",322.67,319.01,322.29,316.96
"Dec 24, 2014",334.74,322.53,334.39,321.36
"Dec 23, 2014",336.29,334.57,332.02,329.6
"Dec 22, 2014",334.12,331.89,321.07,320.43
"Dec 21, 2014",329.63,320.84,329.54,318.9
"Dec 20, 2014",330.33,329.96,317.62,316.04
"Dec 19, 2014",318.53,317.84,311.18,306.77
"Dec 18, 2014",323.71,311.4,319.79,304.23
"Dec 17, 2014",333.95,319.78,326.86,315.15
"Dec 16, 2014",345.86,327.06,345.67,327.06
"Dec 15, 2014",351.82,345.35,351.36,344.93
"Dec 14, 2014",353.32,351.63,346.73,345.42
"Dec 13, 2014",352.38,347.38,352.38,346.59
"Dec 12, 2014",352.98,352.54,350.83,349.29
"Dec 11, 2014",361.36,350.51,344.34,338.76
"Dec 10, 2014",352.38,346.37,352.21,346.37
"Dec 09, 2014",363.07,352.22,361.9,344.95
"Dec 08, 2014",376.03,361.91,374.97,361.89
"Dec 07, 2014",376.29,375.1,374.84,373.28
"Dec 06, 2014",378.45,374.79,376.76,370.95
"Dec 05, 2014",379.19,376.85,369.44,365.76
"Dec 04, 2014",378.66,369.6,375.72,367.76
"Dec 03, 2014",383.03,375.01,381.72,374.35
"Dec 02, 2014",384.04,381.32,379.25,377.86
"Dec 01, 2014",383.66,379.25,378.25,376.67
"Nov 30, 2014",382.53,378.05,375.51,373.31
"Nov 29, 2014",387.6,375.49,376.15,372.15
"Nov 28, 2014",382.84,376.45,369.37,358.46
"Nov 27, 2014",373.99,369.67,370.5,368.28
"Nov 26, 2014",377.7,368.37,376.02,365.82
"Nov 25, 2014",394.7,375.35,376.89,374.78
"Nov 24, 2014",387.21,376.9,366.95,366.67
"Nov 23, 2014",370.85,367.57,353.18,353.18
"Nov 22, 2014",364.84,352.92,351.6,350.88
"Nov 21, 2014",357.88,350.85,357.88,344.11
"Nov 20, 2014",382.03,357.84,380.31,356.78
"Nov 19, 2014",386.48,380.56,373.9,373.9
"Nov 18, 2014",392.4,375.2,387.79,371.12
"Nov 17, 2014",410.2,387.41,388.35,377.5
"Nov 16, 2014",390.8,387.88,374.73,374.6
"Nov 15, 2014",405.53,376.13,399.65,371.01
"Nov 14, 2014",419.25,397.82,418.42,384.79
"Nov 13, 2014",457.09,420.74,427.27,401.12
"Nov 12, 2014",429.72,423.56,367.99,367.99
"Nov 11, 2014",371.31,367.7,365.86,363.74
"Nov 10, 2014",374.82,366.92,362.27,357.56
"Nov 09, 2014",363.63,363.26,345.38,344.26
"Nov 08, 2014",347.03,345.49,342.15,342.15
"Nov 07, 2014",352.73,342.42,349.82,341.78
"Nov 06, 2014",352.97,349.29,339.46,338.42
"Nov 05, 2014",343.37,339.49,330.68,330.68
"Nov 04, 2014",331.77,330.49,327.16,325.08
"Nov 03, 2014",334,327.55,325.57,325.48
"Nov 02, 2014",329.05,325.89,326.08,320.63
"Nov 01, 2014",340.53,325.75,338.65,321.06
"Oct 31, 2014",348.05,338.32,345.01,337.14
"Oct 30, 2014",350.91,345.31,335.71,335.07
"Oct 29, 2014",357.83,335.59,357.09,335.34
"Oct 28, 2014",359.98,357.62,353.22,352.68
"Oct 27, 2014",358.63,352.99,354.78,349.81
"Oct 26, 2014",359.22,354.7,347.49,343.93
"Oct 25, 2014",359.86,347.27,358.61,342.88
"Oct 24, 2014",364.35,358.35,358.59,353.31
"Oct 23, 2014",385.05,358.42,382.96,356.45
"Oct 22, 2014",388.58,383.16,386.12,382.25
"Oct 21, 2014",392.65,386.48,382.42,380.83
"Oct 20, 2014",390.08,382.85,389.23,378.25
"Oct 19, 2014",393.94,389.55,391.25,386.46
"Oct 18, 2014",395.16,391.44,383.98,378.97
"Oct 17, 2014",385.48,383.76,382.76,375.39
"Oct 16, 2014",398.81,382.56,394.52,373.07
"Oct 15, 2014",402.23,394.77,400.96,388.77
"Oct 14, 2014",411.7,400.87,391.69,391.32
"Oct 13, 2014",397.23,390.41,377.92,368.9
"Oct 12, 2014",379.43,378.55,362.61,356.14
"Oct 11, 2014",367.19,362.3,361.36,355.95
"Oct 10, 2014",375.07,361.56,364.69,352.96
"Oct 09, 2014",382.73,365.03,352.75,347.69
"Oct 08, 2014",354.36,352.94,336.12,327.19
"Oct 07, 2014",339.25,336.19,330.58,320.48
"Oct 06, 2014",345.13,330.08,320.39,302.56
"Oct 05, 2014",341.8,320.51,328.92,289.3
"Oct 04, 2014",364.49,328.87,359.89,325.89
"Oct 03, 2014",377.7,359.51,375.18,357.86
"Oct 02, 2014",385.5,375.07,383.99,372.95
"Oct 01, 2014",391.38,383.62,387.43,380.78
"Sep 30, 2014",390.98,386.94,376.09,373.44
"Sep 29, 2014",385.21,375.47,376.93,372.24
"Sep 28, 2014",401.02,377.18,399.47,374.33
"Sep 27, 2014",406.62,399.52,403.56,397.37
"Sep 26, 2014",414.94,404.43,411.43,400.01
"Sep 25, 2014",423.52,411.57,423.16,409.47
"Sep 24, 2014",436.11,423.21,435.75,421.13
"Sep 23, 2014",441.56,435.79,402.09,396.2
"Sep 22, 2014",406.92,402.15,399.1,397.13
"Sep 21, 2014",412.43,398.82,408.09,393.18
"Sep 20, 2014",423.3,408.9,394.67,389.88
"Sep 19, 2014",427.84,394.8,424.1,384.53
"Sep 18, 2014",456.86,424.44,456.86,413.1
"Sep 17, 2014",468.17,457.33,465.86,452.42
"Sep 16, 2014",475.64,466.06,474.86,465.13
"Sep 15, 2014",478.62,475.37,477.77,474.02
"Sep 14, 2014",479.85,477.89,479.12,476.12
"Sep 13, 2014",482.12,479,477.79,475.1
"Sep 12, 2014",479.63,477.75,479.58,473.01
"Sep 11, 2014",482.35,479.75,479.62,474.61
"Sep 10, 2014",487.47,479.36,475.48,475.15
"Sep 09, 2014",477.38,475.26,474.88,467.78
"Sep 08, 2014",489.83,474.6,481.81,468.79
"Sep 07, 2014",488.07,482.28,485.13,482.28
"Sep 06, 2014",488.6,484.83,483.34,483
"Sep 05, 2014",490.64,483.34,489.67,481.61
"Sep 04, 2014",493.93,489.66,477.68,477.09
"Sep 03, 2014",481.71,477.59,476.87,476.21
"Sep 02, 2014",482.99,477.43,474.48,472.32
"Sep 01, 2014",485.31,474.88,477.79,471.91
"Aug 31, 2014",504.88,477.76,502.91,474.81
"Aug 30, 2014",509.31,504.25,508.59,501.64
"Aug 29, 2014",511.7,508.52,508.43,503.82
"Aug 28, 2014",516.16,507.82,510.88,506.88
"Aug 27, 2014",520.71,511.15,512.19,510.92
"Aug 26, 2014",512.69,511.57,502.54,502.54
"Aug 25, 2014",508.22,502.5,508.22,499.23
"Aug 24, 2014",512.89,508.29,498.29,497.35
"Aug 23, 2014",514.3,498.08,513.39,492.11
"Aug 22, 2014",521.48,514.04,517.58,501.28
"Aug 21, 2014",531.9,517.24,510.45,510.45
"Aug 20, 2014",518.29,511.98,485.07,467.51
"Aug 19, 2014",485.71,485.25,461.48,455.54
"Aug 18, 2014",499.37,461.46,491.51,443.85
"Aug 17, 2014",520.19,491.8,519.14,483.63
"Aug 16, 2014",521.48,519.71,497.83,487.74
"Aug 15, 2014",518.18,497.01,511.14,487.93
"Aug 14, 2014",546.24,505.97,546.18,498.73
"Aug 13, 2014",573.03,546.66,570.38,532.67
"Aug 12, 2014",576.95,569.64,576.51,566.6
"Aug 11, 2014",591.51,576.37,591.28,574.05
"Aug 10, 2014",594.46,591.06,589.17,587.94
"Aug 09, 2014",592.47,589.37,592.47,587.63
"Aug 08, 2014",598.12,592.58,588.88,588.79
"Aug 07, 2014",591.1,588.87,584.65,584.05
"Aug 06, 2014",587.49,584.65,585.95,583.1
"Aug 05, 2014",589.87,585.44,589.01,584.1
"Aug 04, 2014",591.95,588.78,586.23,583.74
"Aug 03, 2014",589.15,586.67,588.89,581.65
"Aug 02, 2014",594.91,589.33,594.9,586.16
"Aug 01, 2014",597.92,594.92,586.2,583.63
"Jul 31, 2014",586.24,586.24,567.37,564.51
"Jul 30, 2014",585.12,567.29,584.74,564.9
"Jul 29, 2014",588.39,584.73,585.55,581.7
"Jul 28, 2014",594.57,585.69,594.14,575.19
"Jul 27, 2014",598.94,593.85,595.67,593.43
"Jul 26, 2014",602.09,595.81,601.54,593.96
"Jul 25, 2014",607.07,601.09,601.51,597.23
"Jul 24, 2014",620.43,601.73,619.5,595.57
"Jul 23, 2014",624.43,619.42,621.12,618.29
"Jul 22, 2014",624.3,621.55,622.27,620.96
"Jul 21, 2014",624.09,622.21,623.95,619.11
"Jul 20, 2014",628.56,623.9,628.56,622.78
"Jul 19, 2014",629.17,628.52,629.17,624.6
"Jul 18, 2014",629.21,628.78,622.37,620.47
"Jul 17, 2014",626.29,623.09,616.54,608.4
"Jul 16, 2014",623.09,616.8,622.01,615.33
"Jul 15, 2014",625.14,621.59,620,619.64
"Jul 14, 2014",627.34,619.32,626.56,617.32
"Jul 13, 2014",634.73,626.5,634.22,624.91
"Jul 12, 2014",636.66,633.71,631.88,626.98
"Jul 11, 2014",632.09,632,616.66,615.77
"Jul 10, 2014",626.12,616.76,624.83,612.35
"Jul 09, 2014",627,624.51,625.22,622.6
"Jul 08, 2014",626.7,624.82,622.57,620.91
"Jul 07, 2014",637.16,624.09,635.46,617.01
"Jul 06, 2014",638.65,635.81,631.77,631.16
"Jul 05, 2014",633.22,631.46,629.95,628
"Jul 04, 2014",648.43,630.69,644.65,629.4
"Jul 03, 2014",650.77,645.16,650.77,641.3
"Jul 02, 2014",656.68,650.88,641.04,638.34
"Jul 01, 2014",657.86,640.81,641.39,640.11
"Jun 30, 2014",645.16,639.8,602.62,599.88
"Jun 29, 2014",604.08,602.72,596.33,596.16
"Jun 28, 2014",604.47,596.55,599.08,595.92
"Jun 27, 2014",600.12,597.26,581.3,579.89
"Jun 26, 2014",581.63,581.14,566.14,564.73
"Jun 25, 2014",583.6,566.34,581.81,565.63
"Jun 24, 2014",596.97,582.36,593.97,582.36
"Jun 23, 2014",603.21,593.98,602.16,586.34
"Jun 22, 2014",606,602.27,595.9,594.63
"Jun 21, 2014",599.46,594.99,593.68,587.74
"Jun 20, 2014",599.75,594.15,597.4,587.76
"Jun 19, 2014",612.24,598.07,608.07,597.02
"Jun 18, 2014",615.88,607.96,609.77,604.4
"Jun 17, 2014",610.89,610.86,591.59,590.4
"Jun 16, 2014",608.72,592.19,592.65,587.07
"Jun 15, 2014",592.94,592.94,575.93,554.89
"Jun 14, 2014",601.27,577.36,600.75,549.82
"Jun 13, 2014",615.14,600.16,585.7,585.7
"Jun 12, 2014",638.11,586.95,633.43,573.27
"Jun 11, 2014",657.04,633.02,653.19,632.55
"Jun 10, 2014",659.62,653.15,650.04,646.56
"Jun 09, 2014",657.7,649.16,655.64,644.39
"Jun 08, 2014",658.88,656.14,654.99,653.47
"Jun 07, 2014",656.94,654.97,653.52,644.91
"Jun 06, 2014",661.37,653.7,659.28,652.3
"Jun 05, 2014",663.53,659.26,641.07,640.09
"Jun 04, 2014",668.56,641.61,666.77,624.09
"Jun 03, 2014",674.11,667.61,660.55,650.78
"Jun 02, 2014",665.5,660.62,629.65,618.75
"Jun 01, 2014",671.51,630.23,623.69,619.91
"May 31, 2014",624.72,623.68,615.69,604.47
"May 30, 2014",618.46,615.33,568.18,568.16
"May 29, 2014",577.1,568.18,576.33,561.6
"May 28, 2014",578.62,577.06,571.92,564.09
"May 27, 2014",589.52,571.24,582.59,554.43
"May 26, 2014",588.39,583.42,571.39,565.33
"May 25, 2014",576.48,571.59,525.23,525.23
"May 24, 2014",525.17,525.14,521.05,516.28
"May 23, 2014",541.96,520.22,525.72,520.08
"May 22, 2014",525.36,524.58,492.05,490.19
"May 21, 2014",494.37,491.77,485.8,483.49
"May 20, 2014",491.44,485.72,446.31,446.01
"May 19, 2014",447.56,446.18,446.08,443.1
"May 18, 2014",449.77,446.26,448.7,444.78
"May 17, 2014",451.98,448.9,448.12,447.3
"May 16, 2014",450.66,448.06,447.39,444.96
"May 15, 2014",449.8,447.25,444.14,443.63
"May 14, 2014",446.66,443.97,440.59,440.5
"May 13, 2014",441.98,440.67,441.53,436.97
"May 12, 2014",442.26,441.46,438.3,434.23
"May 11, 2014",455.34,438.89,453.92,433.4
"May 10, 2014",455.77,454.43,450.46,448.47
"May 09, 2014",452.69,449.46,440.18,440.14
"May 08, 2014",448.4,440.17,438.68,438.14
"May 07, 2014",446.13,438.82,429.34,428.45
"May 06, 2014",448.04,428.96,433.36,423.25
"May 05, 2014",440.97,433.48,434.78,427.62
"May 04, 2014",439.77,436.4,438.52,430.05
"May 03, 2014",449.4,437.76,449.4,430.68
"May 02, 2014",457.93,449.38,457.36,443.4
"May 01, 2014",460.61,457.76,447.63,447.63
"Apr 30, 2014",451.1,447.65,446.89,436.7
"Apr 29, 2014",451.64,447.21,439.98,435.18
"Apr 28, 2014",447.53,440.29,430.72,422.94
"Apr 27, 2014",459.33,436.39,457.24,436.39
"Apr 26, 2014",464.54,458.6,461.71,449.1
"Apr 25, 2014",500.3,461.45,500.09,442.95
"Apr 24, 2014",500.47,500.47,490.83,482.95
"Apr 23, 2014",493.25,491.3,488.36,485.82
"Apr 22, 2014",503.22,487.92,495.46,487.58
"Apr 21, 2014",510.57,495.77,497.74,493.2
"Apr 20, 2014",510.87,498.17,501.75,490.84
"Apr 19, 2014",503.56,501.57,479.58,470.56
"Apr 18, 2014",498.6,479.65,495.8,472.74
"Apr 17, 2014",533.52,495.96,529.07,484.87
"Apr 16, 2014",542.38,527.4,522.19,502.78
"Apr 15, 2014",519,515.59,458.37,453.54
"Apr 14, 2014",469.75,458.79,414.83,407.37
"Apr 13, 2014",427.4,414.06,421.46,395.25
"Apr 12, 2014",439.61,421.12,420.89,415.79
"Apr 11, 2014",429.77,420.95,363.71,351.27
"Apr 10, 2014",443.37,365.18,442.26,358.73
"Apr 09, 2014",455.73,442.73,453.18,441.93
"Apr 08, 2014",457.42,453.09,447.61,446.11
"Apr 07, 2014",462.56,449.42,461.47,445.12
"Apr 06, 2014",466.32,460.5,463.4,452.97
"Apr 05, 2014",463.57,461.91,446.68,444.2
"Apr 04, 2014",454.65,447.53,445.66,429.09
"Apr 03, 2014",449.57,444.72,436.44,414.89
"Apr 02, 2014",495.05,437.14,479.14,431.27
"Apr 01, 2014",495.34,478.38,457,457
"Mar 31, 2014",483.02,457,462.3,443.37
"Mar 30, 2014",492.37,460.27,492.37,444.18
"Mar 29, 2014",504.86,491.17,501.71,489.73
"Mar 28, 2014",526.02,495.67,477.14,473.23
"Mar 27, 2014",580.56,471.24,580.26,471.24
"Mar 26, 2014",590.03,580.83,583.48,570.96
"Mar 25, 2014",585.44,583.92,585.03,572.61
"Mar 24, 2014",586.56,583.41,562.51,551.77
"Mar 23, 2014",570.24,561.27,565.76,560.88
"Mar 22, 2014",572.55,565.04,571.18,554.39
"Mar 21, 2014",604.59,571.49,588.29,561.81
"Mar 20, 2014",609.75,588.77,609.75,587.49
"Mar 19, 2014",622,609.89,613.9,609.1
"Mar 18, 2014",622.39,614.83,621.84,603.8
"Mar 17, 2014",632.68,622.37,630.92,616.86
"Mar 16, 2014",637.52,631.11,636.5,628.11
"Mar 15, 2014",639.14,636.12,629.37,627.3
"Mar 14, 2014",639.53,628.8,638.14,627.21
"Mar 13, 2014",644.2,638.14,633.62,630.85
"Mar 12, 2014",648.03,632.1,631.91,629.51
"Mar 11, 2014",638.42,634.11,627.95,618.84
"Mar 10, 2014",644.76,627.79,636.33,615.02
"Mar 09, 2014",643.95,636.96,616.31,612.35
"Mar 08, 2014",635.14,617.45,629.66,604.46
"Mar 07, 2014",665.34,629.15,664.31,616.35
"Mar 06, 2014",669.77,663.86,664.52,649.79
"Mar 05, 2014",674.28,665.51,666.24,646.28
"Mar 04, 2014",696.22,666.78,668.24,655.68
"Mar 03, 2014",702.91,667.76,562.56,560.52
"Mar 02, 2014",570.48,559.79,567.23,553.27
"Mar 01, 2014",573.38,565.61,549.92,539.29
"Feb 28, 2014",584.14,549.26,579.7,545.17
"Feb 27, 2014",594.05,578.77,581.65,566.62
"Feb 26, 2014",603.8,582.69,537.04,532.58
"Feb 25, 2014",541.38,538.71,540.24,420.41
"Feb 24, 2014",607.61,546.32,606.04,538.7
"Feb 23, 2014",639.91,605.82,606.47,599.7
"Feb 22, 2014",614.48,605.42,574.24,558.58
"Feb 21, 2014",582.96,574.16,556.88,530.47
"Feb 20, 2014",627.73,556.14,623.09,556.14
"Feb 19, 2014",631.77,623.03,625.97,618.7
"Feb 18, 2014",645.76,626.6,627.16,612.54
"Feb 17, 2014",656.95,626.27,614.23,607.31
"Feb 16, 2014",665.1,616.63,651.3,584.17
"Feb 15, 2014",661.84,650.92,660.9,632.84
"Feb 14, 2014",691.72,661.99,601.17,541.04
"Feb 13, 2014",657.99,605.24,651.08,601.91
"Feb 12, 2014",672.9,651.72,672.38,643.04
"Feb 11, 2014",712.46,672.17,683.5,636.66
"Feb 10, 2014",703.71,681.03,681.32,550.5
"Feb 09, 2014",712.27,682.9,671.46,655.25
"Feb 08, 2014",721.82,673.92,699.57,661.87
"Feb 07, 2014",783.2,712.4,783.2,654.35
"Feb 06, 2014",819.81,781.55,815.59,770.59
"Feb 05, 2014",837.32,811.91,829.96,811.91
"Feb 04, 2014",840.17,827.96,823.77,820.94
"Feb 03, 2014",826.48,823.83,824.08,807.22
"Feb 02, 2014",844.72,825.37,832.9,820.67
"Feb 01, 2014",853.52,832.58,828.61,827.11
"Jan 31, 2014",831.87,829.92,818.43,812.6
"Jan 30, 2014",830.5,819.03,826.02,799.06
"Jan 29, 2014",836.87,826,809.96,809.85
"Jan 28, 2014",832.5,812.51,774.02,766.98
"Jan 27, 2014",893,771.39,884.6,757.11
"Jan 26, 2014",897.02,885.28,853.68,844.86
"Jan 25, 2014",861.45,853.61,796.24,792.96
"Jan 24, 2014",822.43,797.07,822.43,783.58
"Jan 23, 2014",851.57,822.04,845.46,819.32
"Jan 22, 2014",870.15,845.59,867.21,837.36
"Jan 21, 2014",881.2,863.91,869.65,855.93
"Jan 20, 2014",886.39,870.2,871.39,853.87
"Jan 19, 2014",870.96,870.96,839.66,825.53
"Jan 18, 2014",841.49,840,816.07,816.07
"Jan 17, 2014",842.91,814.64,834.49,797.63
"Jan 16, 2014",866.16,835.63,860.29,835.63
"Jan 15, 2014",872.81,860.9,833.12,830.86
"Jan 14, 2014",855.69,833.27,843.17,825.66
"Jan 13, 2014",861.29,841.2,860.19,806.05
"Jan 12, 2014",928.52,863.22,919.6,851.17
"Jan 11, 2014",921.48,913.95,867.32,861.72
"Jan 10, 2014",871.19,868.48,846.69,822.6
"Jan 09, 2014",864.36,846.86,841.47,804.14
"Jan 08, 2014",870.68,842.72,795.99,776.18
"Jan 07, 2014",965.74,802,946.49,802
"Jan 06, 2014",1017.12,953.29,936.05,905.71
"Jan 05, 2014",952.4,933.53,858.55,854.52
"Jan 04, 2014",859.51,859.51,823.27,801.67
"Jan 03, 2014",834.15,818.72,802.85,789.12
"Jan 02, 2014",820.31,802.39,773.44,767.21
"Jan 01, 2014",775.35,771.4,754.97,754.97
"Dec 31, 2013",760.58,754.01,760.32,738.17
"Dec 30, 2013",766.6,756.13,741.35,740.24
"Dec 29, 2013",748.61,745.05,728.05,714.44
"Dec 28, 2013",747.06,727.83,737.98,705.35
"Dec 27, 2013",777.51,735.07,763.28,713.6
"Dec 26, 2013",777.75,761.98,683.94,683.94
"Dec 25, 2013",682.7,682.21,666.31,649.48
"Dec 24, 2013",684.39,665.58,672.36,645.71
"Dec 23, 2013",680.91,673.41,613.06,611.04
"Dec 22, 2013",666.74,617.18,601.78,585.64
"Dec 21, 2013",654.27,605.66,619.9,579.17
"Dec 20, 2013",729.16,625.32,694.22,595.33
"Dec 19, 2013",707.23,691.96,519.06,502.89
"Dec 18, 2013",679.32,522.7,678.2,420.51
"Dec 17, 2013",754.83,682.12,706.37,630.88
"Dec 16, 2013",882.25,705.97,880.33,668.25
"Dec 15, 2013",886.16,876.12,875.29,825
"Dec 14, 2013",904.65,872.6,899.85,858.36
"Dec 13, 2013",941.79,892.58,874.98,860.05
"Dec 12, 2013",901.94,873.26,882.78,844.95
"Dec 11, 2013",1001.58,878.48,989.07,834.23
"Dec 10, 2013",997.23,988.51,892.32,892.32
"Dec 09, 2013",921.93,893.19,793.8,780.9
"Dec 08, 2013",802.51,795.87,697.31,670.88
"Dec 07, 2013",854.64,698.23,835.32,640.22
"Dec 06, 2013",1042.38,829.45,1042.38,829.45
"Dec 05, 2013",1154.36,1045.11,1152.73,897.11
"Dec 04, 2013",1156.12,1151.17,1077.58,1070.16
"Dec 03, 2013",1096,1078.28,1046.4,1011.21
